"masterid","stationid","latitude","longitude","huc","county","smcshed","smc_lu","probabilistic","objectid","sampleid","sampledate","samplemonth","sampleday","sampleyear","collectionmethodcode","fieldreplicate","databasecode","count","number_of_mmi_iterations","number_of_oe_iterations","pcnt_ambiguous_individuals","pcnt_ambiguous_taxa","e","mean_o","oovere","oovere_percentile","mmi","mmi_percentile","csci","csci_percentile","scoredate","scorenotes","cleaned","rand","processed_by","record_origin","origin_lastupdatedate","record_publish","globalid","created_user","created_date","last_edited_user","last_edited_date","login_email","login_agency","login_owner","login_year","login_project","Year","MasterYear"
"403FCA038","403FCA038",34.42472,-118.55861,403,"Los Angeles","Santa Clara","SMC_out","true",1804,"403FCA038_05262009_BMI_RWB_1",2009-05-26 00:00:00,5,26,2009,"BMI_RWB",1,NA,777,20,20,0.9009009,10.34482759,7.72594602,5.45,0.70541523,0.06,0.50015755,0,0.60278639,0.01,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,"403FCA038_2009"
"403M01500","403M01500",34.29132,-119.14776,403,"Ventura","Santa Clara","Agricultural","true",1806,"403M01500_06152016_BMI_RWB_MCM_1",2016-06-15 00:00:00,6,15,2016,"BMI_RWB_MCM",1,NA,635,20,20,0.15748031,4.54545455,9.52378622,4.1,0.43050105,0,0.43250872,0,0.43150489,0,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"403M01500_2016"
"403M01506","403M01506",34.39739,-118.79347,403,"Ventura","Santa Clara","Agricultural","true",1808,"403M01506_06172015_BMI_RWB_MCM_1",2015-06-17 00:00:00,6,17,2015,"BMI_RWB_MCM",1,NA,569,20,20,0.17574692,3.33333333,7.87838385,6.8,0.86312118,0.24,0.57501388,0.01,0.71906753,0.04,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"403M01506_2015"
"403M05771","403M05771",34.69939,-118.79476,403,"Los Angeles","Santa Clara","Open","true",1817,"403M05771_04302015_BMI_RWB_1",2015-04-30 00:00:00,4,30,2015,"BMI_RWB",1,NA,600,20,20,0.33333333,5.26315789,7.73772982,8.15,1.05328051,0.61,0.71759869,0.06,0.8854396,0.24,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"403M05771_2015"
"801S04078","801S04078",33.99762,-117.72327,801,"San Bernardino","Middle Santa Ana","Urban","true",4613,"801S04078_07112012_BMI_RWB_1",2012-07-11 00:00:00,7,11,2012,"BMI_RWB",1,NA,606,20,20,0.4950495,5.55555556,7.81485968,4.85,0.62061255,0.02,0.50738088,0,0.56399671,0,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,"801S04078_2012"
"801S04471","801S04471",34.11107,-117.14756,801,"San Bernardino","Upper Santa Ana","Urban","true",4614,"801S04471_07092012_BMI_RWB_1",2012-07-09 00:00:00,7,9,2012,"BMI_RWB",1,NA,485,1,20,1.44329897,14.28571429,8.25321379,5.7,0.69064005,0.05,0.82739954,0.17,0.7590198,0.07,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,"801S04471_2012"
"801S05127","801S05127",34.18282,-117.00968,801,"San Bernardino","Upper Santa Ana","Open","true",4615,"801S05127_06112013_BMI_RWB_1",2013-06-11 00:00:00,6,11,2013,"BMI_RWB",1,NA,582,20,20,3.78006873,9.83606557,6.38257617,7,1.09673583,0.69,1.16017444,0.81,1.12845514,0.79,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,"801S05127_2013"
"403M05758","403M05758",34.43484,-118.61254,403,"Los Angeles","Santa Clara","Agricultural","true",1816,"403M05758_06292015_BMI_RWB_1",2015-06-29 00:00:00,6,29,2015,"BMI_RWB",1,NA,697,20,20,1.57819225,12,7.74939326,7.4,0.95491347,0.41,0.66885095,0.03,0.81188221,0.12,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"403M05758_2015"
"403M05780","403M05780",34.60452,-118.55686,403,"Los Angeles","Santa Clara","Open","true",1820,"403M05780_06262016_BMI_RWB_1",2016-06-26 00:00:00,6,26,2016,"BMI_RWB",1,NA,377,1,1,1.59151194,9.09090909,9.00305505,10,1.11073407,0.72,0.6122925,0.02,0.86151329,0.19,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"403M05780_2016"
"403M05798","403M05798",34.3633,-118.42772,403,"Los Angeles","Santa Clara","Open","true",1821,"403M05798_05152018_BMI_RWB_1",2018-05-15 00:00:00,5,15,2018,"BMI_RWB",1,NA,705,20,20,2.9787234,9.09090909,6.76830222,5.8,0.85693573,0.23,0.74277398,0.08,0.79985485,0.11,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"403M05798_2018"
"403M05800","403M05800",34.52907,-118.52244,403,"Los Angeles","Santa Clara","Open","true",1822,"403M05800_05162018_BMI_RWB_1",2018-05-16 00:00:00,5,16,2018,"BMI_RWB",1,NA,624,20,20,4.16666667,14.51612903,6.82566037,7.4,1.08414418,0.67,0.89865244,0.29,0.99139831,0.48,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"403M05800_2018"
"403S00640","403S00640",34.60115,-118.558,403,"Los Angeles","Santa Clara","Open","true",1835,"403S00640_06112009_BMI_RWB_1",2009-06-11 00:00:00,6,11,2009,"BMI_RWB",1,NA,602,20,20,0.83056478,8.33333333,8.2541482,6.9,0.83594331,0.19,0.9697914,0.43,0.90286736,0.27,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,"403S00640_2009"
"403S00640","403S00640",34.60115,-118.558,403,"Los Angeles","Santa Clara","Open","true",1836,"403S00640_06112009_BMI_RWB_2",2009-06-11 00:00:00,6,11,2009,"BMI_RWB",2,NA,596,20,20,1.68067227,8.82352941,8.2541482,6.4,0.77536771,0.12,0.94595148,0.38,0.8606596,0.19,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,"403S00640_2009"
"403S00831","403S00831",34.43048,-118.8318,403,"Ventura","Santa Clara","Open","true",1838,"403S00831_06102010_BMI_RWB_1",2010-06-10 00:00:00,6,10,2010,"BMI_RWB",1,NA,552,20,20,10.86956522,7.14285714,11.88484052,5.95,0.50063777,0,0.49407019,0,0.49735398,0,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,"403S00831_2010"
"403S00875","403S00875",34.55668,-119.30629,403,"Ventura","Santa Clara","Open","true",1839,"403S00875_06242010_BMI_RWB_1",2010-06-24 00:00:00,6,24,2010,"BMI_RWB",1,NA,566,20,20,0.17667845,2.08333333,8.21887649,6.7,0.81519658,0.17,0.75985826,0.09,0.78752742,0.09,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,"403S00875_2010"
"403S00960","403S00960",34.59079,-118.4617,403,"Los Angeles","Santa Clara","Open","true",1840,"403S00960_06022010_BMI_RWB_1",2010-06-02 00:00:00,6,2,2010,"BMI_RWB",1,NA,553,20,20,0,0,6.49859697,7.65,1.17717717,0.82,0.84647431,0.2,1.01182574,0.53,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,"403S00960_2010"
"403S01136","403S01136",34.62762,-118.74403,403,"Los Angeles","Santa Clara","Open","true",1841,"403S01136_06132011_BMI_RWB_1",2011-06-13 00:00:00,6,13,2011,"BMI_RWB",1,NA,582,20,20,4.98281787,10.20408163,7.81982564,8.8,1.12534478,0.74,0.94649038,0.38,1.03591758,0.59,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,"403S01136_2011"
"403S01163","403S01163",34.69943,-118.86529,403,"Ventura","Santa Clara","Open","true",1842,"403S01163_06082009_BMI_RWB_1",2009-06-08 00:00:00,6,8,2009,"BMI_RWB",1,NA,602,20,20,5,18.03278689,7.73642126,9,1.16332858,0.8,1.05987916,0.63,1.11160387,0.76,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,"403S01163_2009"
"403S01195","403S01195",34.55903,-119.2678,403,"Ventura","Santa Clara","Open","true",1843,"403S01195_06102009_BMI_RWB_1",2009-06-10 00:00:00,6,10,2009,"BMI_RWB",1,NA,589,20,20,7.30050934,8.57142857,7.04380611,5.95,0.84471377,0.21,0.81192753,0.15,0.82832065,0.14,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,"403S01195_2009"
"403S01536","403S01536",34.56909,-118.39212,403,"Los Angeles","Santa Clara","Open","true",1845,"403S01536_07122011_BMI_RWB_1",2011-07-12 00:00:00,7,12,2011,"BMI_RWB",1,NA,566,20,20,0,0,9.55487078,10.95,1.14601236,0.78,0.81793441,0.15,0.98197339,0.46,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,"403S01536_2011"
"403S01536","403S01536",34.56909,-118.39212,403,"Los Angeles","Santa Clara","Open","true",1846,"403S01536_07122011_BMI_RWB_2",2011-07-12 00:00:00,7,12,2011,"BMI_RWB",2,NA,561,20,20,4.10714286,15,9.55487078,10.65,1.11461476,0.73,0.90586835,0.3,1.01024156,0.53,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,"403S01536_2011"
"403S01707","403S01707",34.59835,-119.34799,403,"Ventura","Santa Clara","Open","true",1847,"403S01707_06072010_BMI_RWB_1",2010-06-07 00:00:00,6,7,2010,"BMI_RWB",1,NA,596,20,20,5.03355705,10.52631579,7.08354328,5.7,0.80468203,0.15,0.6366526,0.02,0.72066732,0.04,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,"403S01707_2010"
"403S01728","403S01728",34.5749,-118.46002,403,"Los Angeles","Santa Clara","Open","true",1848,"403S01728_07132011_BMI_RWB_1",2011-07-13 00:00:00,7,13,2011,"BMI_RWB",1,NA,569,20,20,0.7029877,7.54716981,8.89677818,11.85,1.33194284,0.96,1.18519979,0.85,1.25857131,0.95,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,"403S01728_2011"
"403S01784","403S01784",34.40228,-118.7471,403,"Ventura","Santa Clara","Agricultural","true",1849,"403S01784_06092009_BMI_RWB_MCM_1",2009-06-09 00:00:00,6,9,2009,"BMI_RWB_MCM",1,NA,578,20,20,4.03508772,12.5,7.82219333,5.85,0.74787208,0.09,0.68964442,0.04,0.71875825,0.04,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,"403S01784_2009"
"403S01883","403S01883",34.71629,-119.0189,403,"Ventura","Santa Clara","Open","true",1850,"403S01883_06212010_BMI_RWB_1",2010-06-21 00:00:00,6,21,2010,"BMI_RWB",1,NA,581,20,20,0.8605852,5.26315789,6.55383494,6.75,1.02993134,0.56,0.96560286,0.42,0.9977671,0.49,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,"403S01883_2010"
"403S03320","403S03320",34.39996,-118.72346,403,"Ventura","Santa Clara","Agricultural","true",1853,"403S03320_06082010_BMI_RWB_MCM_1",2010-06-08 00:00:00,6,8,2010,"BMI_RWB_MCM",1,NA,426,1,20,0,0,11.87341676,8.8,0.74115145,0.09,0.57669018,0.01,0.65892081,0.02,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,"403S03320_2010"
"403S03643","403S03643",34.56213,-119.12891,403,"Ventura","Santa Clara","Open","true",1854,"403S03643_06242010_BMI_RWB_1",2010-06-24 00:00:00,6,24,2010,"BMI_RWB",1,NA,589,20,20,0.16977929,1.88679245,10.80488547,10.65,0.98566524,0.47,1.03553065,0.58,1.01059794,0.53,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,"403S03643_2010"
"403S03643","403S03643",34.56213,-119.12891,403,"Ventura","Santa Clara","Open","true",1855,"403S03643_06242010_BMI_RWB_2",2010-06-24 00:00:00,6,24,2010,"BMI_RWB",2,NA,584,20,20,0.34246575,3.63636364,10.80488547,11.95,1.10598118,0.71,0.82827803,0.17,0.9671296,0.42,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,"403S03643_2010"
"403S03832","403S03832",34.40211,-118.78471,403,"Ventura","Santa Clara","Agricultural","true",1856,"403S03832_06082009_BMI_RWB_1",2009-06-08 00:00:00,6,8,2009,"BMI_RWB",1,NA,574,20,20,2.78745645,17.24137931,7.8792675,5.5,0.69803443,0.06,0.55671915,0.01,0.62737679,0.01,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,"403S03832_2009"
"403S04868","403S04868",34.40491,-118.93943,403,"Ventura","Santa Clara","Agricultural","true",1858,"403S04868_06152011_BMI_RWB_1",2011-06-15 00:00:00,6,15,2011,"BMI_RWB",1,NA,603,20,20,0,0,7.92276198,7.75,0.97819422,0.45,1.02845087,0.56,1.00332255,0.51,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,"403S04868_2011"
"SMC04600","403S04600",34.39728,-118.7105,403,"Ventura","Santa Clara","Agricultural","true",1857,"403S04600_06082010_BMI_RWB_MCM_1",2010-06-08 00:00:00,6,8,2010,"BMI_RWB_MCM",1,NA,588,20,20,0.34013605,6.66666667,7.82793072,7.55,0.96449499,0.43,0.68467091,0.04,0.82458295,0.14,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,"SMC04600_2010"
"404M07357","404M07357",34.07936,-118.59437,404,"Los Angeles","Santa Monica Bay","Open","true",2044,"404M07357_06132016_BMI_RWB_1",2016-06-13 00:00:00,6,13,2016,"BMI_RWB",1,NA,347,1,1,2.3054755,14.28571429,8.32615051,6,0.72062113,0.07,0.84283028,0.19,0.78172571,0.09,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"404M07357_2016"
"404M07358","404M07358",33.98675,-118.41043,404,"Los Angeles","Santa Monica Bay","SMC_out","true",2045,"404M07358_06162016_BMI_RWB_1",2016-06-16 00:00:00,6,16,2016,"BMI_RWB",1,NA,674,20,20,0,0,7.53041795,3.6,0.47806112,0,0.25437033,0,0.36621572,0,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"404M07358_2016"
"404S01128","404S01128",34.1039,-118.71271,404,"Los Angeles","Santa Monica Bay","Urban","true",2055,"404S01128_06232010_BMI_RWB_1",2010-06-23 00:00:00,6,23,2010,"BMI_RWB",1,NA,589,20,20,2.03735144,7.40740741,10.9892392,6.7,0.60968734,0.02,0.6197525,0.02,0.61471992,0.01,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,"404S01128_2010"
"404S02920","404S02920",34.17748,-118.767,404,"Ventura","Santa Monica Bay","Urban","true",2056,"404S02920_05122009_BMI_RWB_1",2009-05-12 00:00:00,5,12,2009,"BMI_RWB",1,NA,585,20,20,0.51282051,4.54545455,7.62921395,4.6,0.60294547,0.02,0.45820303,0,0.53057425,0,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,"404S02920_2009"
"404S17016","404S17016",34.1183,-118.78057,404,"Los Angeles","Santa Monica Bay","Open","true",2074,"404S17016_06052013_BMI_RWB_1",2013-06-05 00:00:00,6,5,2013,"BMI_RWB",1,NA,533,20,20,3.00187617,13.15789474,8.31956386,6.85,0.82336047,0.18,0.57805873,0.01,0.7007096,0.03,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,"404S17016_2013"
"404S17664","404S17664",34.14994,-118.6976,404,"Los Angeles","Santa Monica Bay","Urban","true",2076,"404S17664_05202009_BMI_RWB_1",2009-05-20 00:00:00,5,20,2009,"BMI_RWB",1,NA,602,20,20,1.32890365,4.54545455,10.99594752,6.75,0.61386252,0.02,0.52520388,0,0.5695332,0,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,"404S17664_2009"
"404S22464","404S22464",34.12676,-118.70685,404,"Los Angeles","Santa Monica Bay","Urban","true",2079,"404S22464_05192009_BMI_RWB_1",2009-05-19 00:00:00,5,19,2009,"BMI_RWB",1,NA,603,20,20,0,0,8.86408882,5.5,0.62048115,0.02,0.50348232,0,0.56198173,0,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,"404S22464_2009"
"404S23297","404S23297",34.05006,-118.58103,404,"Los Angeles","Santa Monica Bay","Open","true",2080,"404S23297_06192013_BMI_RWB_1",2013-06-19 00:00:00,6,19,2013,"BMI_RWB",1,NA,534,20,20,0.93632959,5.71428571,7.55618144,5,0.66170989,0.04,0.77775093,0.11,0.71973041,0.04,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,"404S23297_2013"
"404S24066","404S24066",34.16321,-118.70077,404,"Los Angeles","Santa Monica Bay","Open","true",2081,"404S24066_06042013_BMI_RWB_1",2013-06-04 00:00:00,6,4,2013,"BMI_RWB",1,NA,603,20,20,0.33167496,4,8.83528624,5.55,0.62816301,0.03,0.504046,0,0.56610451,0,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,"404S24066_2013"
"404S08040","404S08040",34.14358,-118.75527,404,"Los Angeles","Santa Monica Bay","Urban","true",2060,"404S08040_05122009_BMI_RWB_MCM_1",2009-05-12 00:00:00,5,12,2009,"BMI_RWB_MCM",1,NA,591,20,20,0.33840948,4.34782609,10.96585683,5,0.45596072,0,0.31891106,0,0.38743589,0,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,"404S08040_2009"
"404S08616","404S08616",34.12188,-118.7924,404,"Los Angeles","Santa Monica Bay","Open","true",2061,"404S08616_05132009_BMI_RWB_MCM_1",2009-05-13 00:00:00,5,13,2009,"BMI_RWB_MCM",1,NA,587,20,20,0.3407155,5.26315789,8.34185118,4.85,0.58140572,0.01,0.31196921,0,0.44668746,0,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,"404S08616_2009"
"404S08616","404S08616",34.12188,-118.7924,404,"Los Angeles","Santa Monica Bay","Open","true",2062,"404S08616_05132009_BMI_RWB_MCM_2",2009-05-13 00:00:00,5,13,2009,"BMI_RWB_MCM",2,NA,591,20,20,2.03045685,17.64705882,8.34185118,3.6,0.43155889,0,0.31948342,0,0.37552115,0,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,"404S08616_2009"
"404S08846","404S08846",34.05442,-118.58176,404,"Los Angeles","Santa Monica Bay","Open","true",2063,"404S08846_06222010_BMI_RWB_1",2010-06-22 00:00:00,6,22,2010,"BMI_RWB",1,NA,585,20,20,0.17152659,2.3255814,7.5636535,7.5,0.99158429,0.48,0.91038558,0.31,0.95098493,0.38,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,"404S08846_2010"
"404S13160","404S13160",34.1578,-118.75973,404,"Los Angeles","Santa Monica Bay","Urban","true",2067,"404S13160_06212010_BMI_RWB_1",2010-06-21 00:00:00,6,21,2010,"BMI_RWB",1,NA,585,20,20,0,0,8.33183896,1.35,0.16202906,0,0.28966791,0,0.22584849,0,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,"404S13160_2010"
"407M01516","407M01516",34.25539,-119.25498,407,"Ventura","Santa Clara","Urban","true",2179,"407M01516_06242015_BMI_RWB_MCM_1",2015-06-24 00:00:00,6,24,2015,"BMI_RWB_MCM",1,NA,624,20,20,0,0,7.57290147,3.6,0.47537922,0,0.38534303,0,0.43036113,0,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"407M01516_2015"
"407CE0668","407CE0668",34.28231,-119.21909,407,"Ventura","Santa Clara","Urban","true",2178,"407CE0668_05222007_BMI_RWB_1",2007-05-22 00:00:00,5,22,2007,"BMI_RWB",1,NA,586,20,20,0.34129693,6.25,9.48965866,4,0.42151147,0,0.26984725,0,0.34567936,0,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,"407CE0668_2007"
"407CE0220","407CE0220",34.28729,-119.21586,407,"Ventura","Santa Clara","Urban","true",2176,"407CE0220_05032006_BMI_RWB_1",2006-05-03 00:00:00,5,3,2006,"BMI_RWB",1,NA,479,1,20,1.0460251,9.52380952,8.92591516,4,0.44813332,0,0.42538158,0,0.43675745,0,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,"407CE0220_2006"
"407CE0220","407CE0220",34.28729,-119.21586,407,"Ventura","Santa Clara","Urban","true",2177,"407CE0220_05032006_BMI_TRC_1",2006-05-03 00:00:00,5,3,2006,"BMI_TRC",1,NA,496,1,20,0.80645161,5,8.92591516,5.95,0.66659831,0.04,0.56389194,0.01,0.61524512,0.01,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,"407CE0220_2006"
"408BA0036","408BA0036",34.21502,-118.87899,408,"Ventura","Calleguas","Urban","true",2181,"408BA0036_05052008_BMI_RWB_1",2008-05-05 00:00:00,5,5,2008,"BMI_RWB",1,NA,590,20,20,1.69491525,4.54545455,7.72509397,4.7,0.60840684,0.02,0.42268686,0,0.51554685,0,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,"408BA0036_2008"
