"","SiteYear","stationcode","objectid","sampledate","sampletypecode","matrixname","fieldreplicate","labreplicate","methodname","analytename","fractionname","unit","result","resqualcode","mdl","rl","dilutionfactor","qacode","labresultcomments","labagencycode","projectcode","record_origin","origin_lastupdatedate","record_publish","originalid","masterid","huc","smcshed","county","smc_lu","latitude","longitude","probabilistic","SiteDate","Year"
"321","404S23297_2013","404S23297",103874,2013-06-19,"integrated","sediment",1,1,"WPCL SOP 67","Permethrin, cis-","Total","ug/g dw",-88,"ND",0.000677,0.00175,1,"PG",NA,"DFG-WPCL","RWB4_SMC_2013","SWAMP",2016-04-07 00:00:00,"true",NA,"404S23297",404,"Santa Monica Bay","Los Angeles","Open",34.05006,-118.58103,"true","404S23297_2013-06-19",2013
"322","404S23297_2013","404S23297",103875,2013-06-19,"integrated","sediment",1,1,"WPCL SOP 67","Permethrin, trans-","Total","ug/g dw",-88,"ND",0.00112,0.0035,1,"None",NA,"DFG-WPCL","RWB4_SMC_2013","SWAMP",2016-04-07 00:00:00,"true",NA,"404S23297",404,"Santa Monica Bay","Los Angeles","Open",34.05006,-118.58103,"true","404S23297_2013-06-19",2013
"323","404S23297_2013","404S23297",103880,2013-06-19,"integrated","sediment",1,1,"WPCL SOP 71","Pyrethrin-1","Total","ug/g dw",-88,"ND",1.4e-05,7e-05,1,"GN",NA,"DFG-WPCL","RWB4_SMC_2013","SWAMP",2016-04-07 00:00:00,"true",NA,"404S23297",404,"Santa Monica Bay","Los Angeles","Open",34.05006,-118.58103,"true","404S23297_2013-06-19",2013
"324","404S23297_2013","404S23297",66969,2013-06-19,"integrated","sediment",1,1,"WPCL SOP 71","Pyrethrin-2","Total","ug/g dw",-88,"ND",1.1e-05,5.4e-05,1,"GN",NA,"DFG-WPCL","RWB4_SMC_2013","SWAMP",2016-04-07 00:00:00,"true",NA,"404S23297",404,"Santa Monica Bay","Los Angeles","Open",34.05006,-118.58103,"true","404S23297_2013-06-19",2013
"325","404S25298_2012","404S25298",103947,2012-06-20,"integrated","sediment",1,1,"WPCL SOP 67","Bifenthrin","Total","ug/g dw",0.000334,"=",8.3e-05,0.000331,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S25298",404,"Santa Monica Bay","Los Angeles","Open",34.04553,-118.68732,"true","404S25298_2012-06-20",2012
"326","404S25298_2012","404S25298",67034,2012-06-20,"integrated","sediment",1,1,"WPCL SOP 67","Cyfluthrin","Total","ug/g dw",-88,"ND",0.000171,0.00165,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S25298",404,"Santa Monica Bay","Los Angeles","Open",34.04553,-118.68732,"true","404S25298_2012-06-20",2012
"327","404S25298_2012","404S25298",67036,2012-06-20,"integrated","sediment",1,1,"WPCL SOP 67","Cypermethrin","Total","ug/g dw",-88,"ND",0.000173,0.00165,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S25298",404,"Santa Monica Bay","Los Angeles","Open",34.04553,-118.68732,"true","404S25298_2012-06-20",2012
"328","404S25298_2012","404S25298",103948,2012-06-20,"integrated","sediment",1,1,"WPCL SOP 67","Deltamethrin","Total","ug/g dw",-88,"ND",0.000294,0.00132,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S25298",404,"Santa Monica Bay","Los Angeles","Open",34.04553,-118.68732,"true","404S25298_2012-06-20",2012
"329","404S25298_2012","404S25298",67038,2012-06-20,"integrated","sediment",1,1,"WPCL SOP 67","Esfenvalerate","Total","ug/g dw",-88,"ND",0.000173,0.000661,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S25298",404,"Santa Monica Bay","Los Angeles","Open",34.04553,-118.68732,"true","404S25298_2012-06-20",2012
"330","404S25298_2012","404S25298",67039,2012-06-20,"integrated","sediment",1,1,"WPCL SOP 67","Fenpropathrin","Total","ug/g dw",-88,"ND",5.8e-05,0.000331,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S25298",404,"Santa Monica Bay","Los Angeles","Open",34.04553,-118.68732,"true","404S25298_2012-06-20",2012
"331","404S25298_2012","404S25298",103949,2012-06-20,"integrated","sediment",1,1,"WPCL SOP 67","Permethrin, cis-","Total","ug/g dw",-88,"ND",0.00064,0.00165,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S25298",404,"Santa Monica Bay","Los Angeles","Open",34.04553,-118.68732,"true","404S25298_2012-06-20",2012
"332","404S25298_2012","404S25298",103950,2012-06-20,"integrated","sediment",1,1,"WPCL SOP 67","Permethrin, trans-","Total","ug/g dw",-88,"ND",0.00106,0.00331,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S25298",404,"Santa Monica Bay","Los Angeles","Open",34.04553,-118.68732,"true","404S25298_2012-06-20",2012
"333","404S26670_2012","404S26670",67135,2012-06-18,"integrated","sediment",1,1,"WPCL SOP 67","Bifenthrin","Total","ug/g dw",0.0195,"=",9.3e-05,0.000369,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S26670",404,"Santa Monica Bay","Los Angeles","Urban",34.16385,-118.76205,"true","404S26670_2012-06-18",2012
"334","404S26670_2012","404S26670",67136,2012-06-18,"integrated","sediment",1,1,"WPCL SOP 67","Cyfluthrin","Total","ug/g dw",0.00711,"=",0.00019,0.00184,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S26670",404,"Santa Monica Bay","Los Angeles","Urban",34.16385,-118.76205,"true","404S26670_2012-06-18",2012
"335","404S26670_2012","404S26670",104031,2012-06-18,"integrated","sediment",1,1,"WPCL SOP 67","Cypermethrin","Total","ug/g dw",0.000834,"DNQ",0.000193,0.00184,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S26670",404,"Santa Monica Bay","Los Angeles","Urban",34.16385,-118.76205,"true","404S26670_2012-06-18",2012
"336","404S26670_2012","404S26670",104032,2012-06-18,"integrated","sediment",1,1,"WPCL SOP 67","Deltamethrin","Total","ug/g dw",0.00102,"DNQ",0.000327,0.00147,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S26670",404,"Santa Monica Bay","Los Angeles","Urban",34.16385,-118.76205,"true","404S26670_2012-06-18",2012
"337","404S26670_2012","404S26670",104034,2012-06-18,"integrated","sediment",1,1,"WPCL SOP 67","Esfenvalerate","Total","ug/g dw",-88,"ND",0.000192,0.000737,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S26670",404,"Santa Monica Bay","Los Angeles","Urban",34.16385,-118.76205,"true","404S26670_2012-06-18",2012
"338","404S26670_2012","404S26670",104035,2012-06-18,"integrated","sediment",1,1,"WPCL SOP 67","Fenpropathrin","Total","ug/g dw",-88,"ND",6.4e-05,0.000369,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S26670",404,"Santa Monica Bay","Los Angeles","Urban",34.16385,-118.76205,"true","404S26670_2012-06-18",2012
"339","404S26670_2012","404S26670",67139,2012-06-18,"integrated","sediment",1,1,"WPCL SOP 67","Permethrin, cis-","Total","ug/g dw",0.0029,"=",0.000713,0.00184,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S26670",404,"Santa Monica Bay","Los Angeles","Urban",34.16385,-118.76205,"true","404S26670_2012-06-18",2012
"340","404S26670_2012","404S26670",104036,2012-06-18,"integrated","sediment",1,1,"WPCL SOP 67","Permethrin, trans-","Total","ug/g dw",-88,"ND",0.00118,0.00369,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S26670",404,"Santa Monica Bay","Los Angeles","Urban",34.16385,-118.76205,"true","404S26670_2012-06-18",2012
"341","404S26868_2012","404S26868",104071,2012-06-26,"integrated","sediment",1,1,"WPCL SOP 67","Bifenthrin","Total","ug/g dw",0.000215,"DNQ",8.1e-05,0.000322,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S26868",404,"Santa Monica Bay","Los Angeles","Urban",34.09675,-118.71737,"true","404S26868_2012-06-26",2012
"342","404S26868_2012","404S26868",104072,2012-06-26,"integrated","sediment",1,1,"WPCL SOP 67","Cyfluthrin","Total","ug/g dw",-88,"ND",0.000166,0.00161,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S26868",404,"Santa Monica Bay","Los Angeles","Urban",34.09675,-118.71737,"true","404S26868_2012-06-26",2012
"343","404S26868_2012","404S26868",104074,2012-06-26,"integrated","sediment",1,1,"WPCL SOP 67","Cypermethrin","Total","ug/g dw",-88,"ND",0.000169,0.00161,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S26868",404,"Santa Monica Bay","Los Angeles","Urban",34.09675,-118.71737,"true","404S26868_2012-06-26",2012
"344","404S26868_2012","404S26868",67173,2012-06-26,"integrated","sediment",1,1,"WPCL SOP 67","Deltamethrin","Total","ug/g dw",-88,"ND",0.000286,0.00129,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S26868",404,"Santa Monica Bay","Los Angeles","Urban",34.09675,-118.71737,"true","404S26868_2012-06-26",2012
"345","404S26868_2012","404S26868",104075,2012-06-26,"integrated","sediment",1,1,"WPCL SOP 67","Esfenvalerate","Total","ug/g dw",-88,"ND",0.000168,0.000644,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S26868",404,"Santa Monica Bay","Los Angeles","Urban",34.09675,-118.71737,"true","404S26868_2012-06-26",2012
"346","404S26868_2012","404S26868",104076,2012-06-26,"integrated","sediment",1,1,"WPCL SOP 67","Fenpropathrin","Total","ug/g dw",-88,"ND",5.6e-05,0.000322,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S26868",404,"Santa Monica Bay","Los Angeles","Urban",34.09675,-118.71737,"true","404S26868_2012-06-26",2012
"347","404S26868_2012","404S26868",67176,2012-06-26,"integrated","sediment",1,1,"WPCL SOP 67","Permethrin, cis-","Total","ug/g dw",-88,"ND",0.000623,0.00161,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S26868",404,"Santa Monica Bay","Los Angeles","Urban",34.09675,-118.71737,"true","404S26868_2012-06-26",2012
"348","404S26868_2012","404S26868",67177,2012-06-26,"integrated","sediment",1,1,"WPCL SOP 67","Permethrin, trans-","Total","ug/g dw",-88,"ND",0.00103,0.00322,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S26868",404,"Santa Monica Bay","Los Angeles","Urban",34.09675,-118.71737,"true","404S26868_2012-06-26",2012
"349","404S27470_2012","404S27470",104111,2012-06-19,"integrated","sediment",1,1,"WPCL SOP 67","Bifenthrin","Total","ug/g dw",0.00506,"=",0.000112,0.000446,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S27470",404,"Santa Monica Bay","Ventura","Urban",34.17445,-118.76389,"true","404S27470_2012-06-19",2012
"350","404S27470_2012","404S27470",104112,2012-06-19,"integrated","sediment",1,1,"WPCL SOP 67","Cyfluthrin","Total","ug/g dw",0.00169,"DNQ",0.00023,0.00223,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S27470",404,"Santa Monica Bay","Ventura","Urban",34.17445,-118.76389,"true","404S27470_2012-06-19",2012
"351","404S27470_2012","404S27470",104114,2012-06-19,"integrated","sediment",1,1,"WPCL SOP 67","Cypermethrin","Total","ug/g dw",0.00125,"DNQ",0.000234,0.00223,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S27470",404,"Santa Monica Bay","Ventura","Urban",34.17445,-118.76389,"true","404S27470_2012-06-19",2012
"352","404S27470_2012","404S27470",104115,2012-06-19,"integrated","sediment",1,1,"WPCL SOP 67","Deltamethrin","Total","ug/g dw",0.00205,"=",0.000396,0.00178,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S27470",404,"Santa Monica Bay","Ventura","Urban",34.17445,-118.76389,"true","404S27470_2012-06-19",2012
"353","404S27470_2012","404S27470",67211,2012-06-19,"integrated","sediment",1,1,"WPCL SOP 67","Esfenvalerate","Total","ug/g dw",-88,"ND",0.000233,0.000891,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S27470",404,"Santa Monica Bay","Ventura","Urban",34.17445,-118.76389,"true","404S27470_2012-06-19",2012
"354","404S27470_2012","404S27470",67212,2012-06-19,"integrated","sediment",1,1,"WPCL SOP 67","Fenpropathrin","Total","ug/g dw",-88,"ND",7.8e-05,0.000446,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S27470",404,"Santa Monica Bay","Ventura","Urban",34.17445,-118.76389,"true","404S27470_2012-06-19",2012
"355","404S27470_2012","404S27470",67214,2012-06-19,"integrated","sediment",1,1,"WPCL SOP 67","Permethrin, cis-","Total","ug/g dw",-88,"ND",0.000862,0.00223,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S27470",404,"Santa Monica Bay","Ventura","Urban",34.17445,-118.76389,"true","404S27470_2012-06-19",2012
"356","404S27470_2012","404S27470",104116,2012-06-19,"integrated","sediment",1,1,"WPCL SOP 67","Permethrin, trans-","Total","ug/g dw",-88,"ND",0.00143,0.00446,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S27470",404,"Santa Monica Bay","Ventura","Urban",34.17445,-118.76389,"true","404S27470_2012-06-19",2012
"357","404S28068_2012","404S28068",67251,2012-06-20,"integrated","sediment",1,1,"WPCL SOP 67","Bifenthrin","Total","ug/g dw",0.000596,"=",8.5e-05,0.000337,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S28068",404,"Santa Monica Bay","Los Angeles","Urban",34.13936,-118.70366,"true","404S28068_2012-06-20",2012
"358","404S28068_2012","404S28068",104146,2012-06-20,"integrated","sediment",1,1,"WPCL SOP 67","Cyfluthrin","Total","ug/g dw",-88,"ND",0.000174,0.00168,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S28068",404,"Santa Monica Bay","Los Angeles","Urban",34.13936,-118.70366,"true","404S28068_2012-06-20",2012
"359","404S28068_2012","404S28068",104147,2012-06-20,"integrated","sediment",1,1,"WPCL SOP 67","Cypermethrin","Total","ug/g dw",-88,"ND",0.000177,0.00168,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S28068",404,"Santa Monica Bay","Los Angeles","Urban",34.13936,-118.70366,"true","404S28068_2012-06-20",2012
"360","404S28068_2012","404S28068",104148,2012-06-20,"integrated","sediment",1,1,"WPCL SOP 67","Deltamethrin","Total","ug/g dw",-88,"ND",0.000299,0.00135,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S28068",404,"Santa Monica Bay","Los Angeles","Urban",34.13936,-118.70366,"true","404S28068_2012-06-20",2012
"361","404S28068_2012","404S28068",104149,2012-06-20,"integrated","sediment",1,1,"WPCL SOP 67","Esfenvalerate","Total","ug/g dw",-88,"ND",0.000176,0.000674,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S28068",404,"Santa Monica Bay","Los Angeles","Urban",34.13936,-118.70366,"true","404S28068_2012-06-20",2012
"362","404S28068_2012","404S28068",104150,2012-06-20,"integrated","sediment",1,1,"WPCL SOP 67","Fenpropathrin","Total","ug/g dw",-88,"ND",5.9e-05,0.000337,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S28068",404,"Santa Monica Bay","Los Angeles","Urban",34.13936,-118.70366,"true","404S28068_2012-06-20",2012
"363","404S28068_2012","404S28068",67255,2012-06-20,"integrated","sediment",1,1,"WPCL SOP 67","Permethrin, cis-","Total","ug/g dw",-88,"ND",0.000652,0.00168,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S28068",404,"Santa Monica Bay","Los Angeles","Urban",34.13936,-118.70366,"true","404S28068_2012-06-20",2012
"364","404S28068_2012","404S28068",67256,2012-06-20,"integrated","sediment",1,1,"WPCL SOP 67","Permethrin, trans-","Total","ug/g dw",-88,"ND",0.00108,0.00337,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S28068",404,"Santa Monica Bay","Los Angeles","Urban",34.13936,-118.70366,"true","404S28068_2012-06-20",2012
"365","404S28270_2012","404S28270",67296,2012-06-18,"integrated","sediment",1,1,"WPCL SOP 67","Bifenthrin","Total","ug/g dw",0.000479,"=",1e-04,0.000395,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S28270",404,"Santa Monica Bay","Los Angeles","Urban",34.13663,-118.75725,"true","404S28270_2012-06-18",2012
"366","404S28270_2012","404S28270",67297,2012-06-18,"integrated","sediment",1,1,"WPCL SOP 67","Cyfluthrin","Total","ug/g dw",-88,"ND",0.000204,0.00197,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S28270",404,"Santa Monica Bay","Los Angeles","Urban",34.13663,-118.75725,"true","404S28270_2012-06-18",2012
"367","404S28270_2012","404S28270",104180,2012-06-18,"integrated","sediment",1,1,"WPCL SOP 67","Cypermethrin","Total","ug/g dw",0.000577,"DNQ",0.000207,0.00197,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S28270",404,"Santa Monica Bay","Los Angeles","Urban",34.13663,-118.75725,"true","404S28270_2012-06-18",2012
"368","404S28270_2012","404S28270",67298,2012-06-18,"integrated","sediment",1,1,"WPCL SOP 67","Deltamethrin","Total","ug/g dw",-88,"ND",0.000351,0.00158,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S28270",404,"Santa Monica Bay","Los Angeles","Urban",34.13663,-118.75725,"true","404S28270_2012-06-18",2012
"369","404S28270_2012","404S28270",104181,2012-06-18,"integrated","sediment",1,1,"WPCL SOP 67","Esfenvalerate","Total","ug/g dw",-88,"ND",0.000206,0.00079,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S28270",404,"Santa Monica Bay","Los Angeles","Urban",34.13663,-118.75725,"true","404S28270_2012-06-18",2012
"370","404S28270_2012","404S28270",104182,2012-06-18,"integrated","sediment",1,1,"WPCL SOP 67","Fenpropathrin","Total","ug/g dw",-88,"ND",6.9e-05,0.000395,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S28270",404,"Santa Monica Bay","Los Angeles","Urban",34.13663,-118.75725,"true","404S28270_2012-06-18",2012
"371","404S28270_2012","404S28270",67301,2012-06-18,"integrated","sediment",1,1,"WPCL SOP 67","Permethrin, cis-","Total","ug/g dw",-88,"ND",0.00076,0.00197,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S28270",404,"Santa Monica Bay","Los Angeles","Urban",34.13663,-118.75725,"true","404S28270_2012-06-18",2012
"372","404S28270_2012","404S28270",67302,2012-06-18,"integrated","sediment",1,1,"WPCL SOP 67","Permethrin, trans-","Total","ug/g dw",-88,"ND",0.00126,0.00395,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S28270",404,"Santa Monica Bay","Los Angeles","Urban",34.13663,-118.75725,"true","404S28270_2012-06-18",2012
"373","404S31468_2012","404S31468",104215,2012-06-19,"integrated","sediment",1,1,"WPCL SOP 67","Cypermethrin","Total","ug/g dw",0.0214,"=",0.00063,0.00601,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S31468",404,"Santa Monica Bay","Ventura","Urban",34.16874,-118.76171,"true","404S31468_2012-06-19",2012
"374","404S31468_2012","404S31468",67340,2012-06-19,"integrated","sediment",1,1,"WPCL SOP 67","Deltamethrin","Total","ug/g dw",0.0209,"=",0.00107,0.00481,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S31468",404,"Santa Monica Bay","Ventura","Urban",34.16874,-118.76171,"true","404S31468_2012-06-19",2012
"375","404S31468_2012","404S31468",67341,2012-06-19,"integrated","sediment",1,1,"WPCL SOP 67","Esfenvalerate","Total","ug/g dw",0.000877,"DNQ",0.000627,0.0024,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S31468",404,"Santa Monica Bay","Ventura","Urban",34.16874,-118.76171,"true","404S31468_2012-06-19",2012
"376","404S31468_2012","404S31468",104217,2012-06-19,"integrated","sediment",1,1,"WPCL SOP 67","Fenpropathrin","Total","ug/g dw",-88,"ND",0.000209,0.0012,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S31468",404,"Santa Monica Bay","Ventura","Urban",34.16874,-118.76171,"true","404S31468_2012-06-19",2012
"377","404S31468_2012","404S31468",104218,2012-06-19,"integrated","sediment",1,1,"WPCL SOP 67","Permethrin, cis-","Total","ug/g dw",0.0325,"=",0.00233,0.00601,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S31468",404,"Santa Monica Bay","Ventura","Urban",34.16874,-118.76171,"true","404S31468_2012-06-19",2012
"378","404S31468_2012","404S31468",67343,2012-06-19,"integrated","sediment",1,1,"WPCL SOP 67","Permethrin, trans-","Total","ug/g dw",0.0163,"=",0.00385,0.012,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S31468",404,"Santa Monica Bay","Ventura","Urban",34.16874,-118.76171,"true","404S31468_2012-06-19",2012
"379","404S31468_2012","404S31468",104214,2012-06-19,"integrated","sediment",1,1,"WPCL SOP 67","Bifenthrin","Total","ug/g dw",0.22,"=",0.000303,0.0012,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S31468",404,"Santa Monica Bay","Ventura","Urban",34.16874,-118.76171,"true","404S31468_2012-06-19",2012
"380","404S31468_2012","404S31468",67338,2012-06-19,"integrated","sediment",1,1,"WPCL SOP 67","Cyfluthrin","Total","ug/g dw",0.0639,"=",0.00062,0.00601,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S31468",404,"Santa Monica Bay","Ventura","Urban",34.16874,-118.76171,"true","404S31468_2012-06-19",2012
"381","404S32468_2012","404S32468",104262,2012-06-26,"integrated","sediment",1,1,"WPCL SOP 67","Bifenthrin","Total","ug/g dw",0.00025,"DNQ",9.8e-05,0.000388,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S32468",404,"Santa Monica Bay","Los Angeles","Open",34.0999,-118.72304,"true","404S32468_2012-06-26",2012
"382","404S32468_2012","404S32468",67435,2012-06-26,"integrated","sediment",1,1,"WPCL SOP 67","Cyfluthrin","Total","ug/g dw",-88,"ND",2e-04,0.00194,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S32468",404,"Santa Monica Bay","Los Angeles","Open",34.0999,-118.72304,"true","404S32468_2012-06-26",2012
"383","404S32468_2012","404S32468",104263,2012-06-26,"integrated","sediment",1,1,"WPCL SOP 67","Cypermethrin","Total","ug/g dw",-88,"ND",0.000203,0.00194,1,"H,PJM",NA,"DFG-WPCL","RWB4_SMC_2012","SWAMP",2014-08-09 00:00:00,"true",NA,"404S32468",404,"Santa Monica Bay","Los Angeles","Open",34.0999,-118.72304,"true","404S32468_2012-06-26",2012
