,analytename,SiteYear,stationcode,objectid,sampledate,sampletypecode,matrixname,fieldreplicate,labreplicate,methodname,fractionname,unit,result,resqualcode,mdl,rl,dilutionfactor,qacode,labresultcomments,labagencycode,projectcode,record_origin,origin_lastupdatedate,record_publish,originalid,masterid,huc,smcshed,county,smc_lu,latitude,longitude,probabilistic,SiteDate,Year,OCresult,OrgNorm,RLOC,Class,TEB,LEB,Assessment,RLOC_Eval,TEBq,LEBq,AssessNumeric
274,Cyfluthrin,SMC13187_2013,SMC13187,31071,6/4/2013,grab,sediment,1,1,pyrethroids_Water GCMS-SIM,Total,ug/g dw,-88,ND,0.0032,0.0032,1,DF,M-02,WKL,NA,SMC,6/11/2018 15:26,TRUE,NA,SMC13187,801,Lower Santa Ana,Orange,Urban,33.67808,-117.80245,TRUE,SMC13187_2013-06-04,2013,0.00065,0,4.923,PYR,0.046,0.46,RL Too High,Tragic RL,0,0,2
275,Cyfluthrin,SMC13214_2013,SMC13214,30741,5/22/2013,grab,sediment,1,1,pyrethroids_Water GCMS-SIM,Total,ug/g dw,-88,ND,0.004,0.004,1,DF,M-02,WKL,NA,SMC,6/11/2018 15:26,TRUE,NA,SMC13214,801,Lower Santa Ana,Orange,Urban,33.80453,-117.87242,TRUE,SMC13214_2013-05-22,2013,0.00379,0,1.055,PYR,0.046,0.46,RL Too High,Tragic RL,0,0,2
276,Cyfluthrin,SMC14099_2013,SMC14099,31455,6/13/2013,grab,sediment,1,1,pyrethroids_Water GCMS-SIM,Total,ug/g dw,-88,ND,0.0035,0.0035,1,DF,M-02,WKL,NA,SMC,6/11/2018 15:26,TRUE,NA,SMC14099,801,Lower Santa Ana,Orange,Urban,33.62772,-117.73558,TRUE,SMC14099_2013-06-13,2013,0.00112,0,3.125,PYR,0.046,0.46,RL Too High,Tragic RL,0,0,2
277,Cyfluthrin,904S12185_2011,904S12185,123077,5/24/2011,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000313,0.000626,1,None,NA,DFG-WPCL,RWB9_SMC_2011,SWAMP,7/12/2012 0:00,TRUE,NA,904S12185,904,Central San Diego,San Diego,Agricultural,33.09918,-117.13013,TRUE,904S12185_2011-05-24,2011,0.007,0,0.089,PYR,0.046,0.46,Possible or Unlikely,Poor RL,0,0,4
278,Cyfluthrin,905S15201_2012,905S15201,86076,6/30/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000335,0.00325,1,None,NA,DFG-WPCL,RWB9_SMC_2012,SWAMP,4/2/2014 0:00,TRUE,NA,905S15201,905,Central San Diego,San Diego,Open,33.11778,-116.85444,TRUE,905S15201_2012-06-30,2012,0.0123,0,0.264,PYR,0.046,0.46,Possible or Unlikely,Poor RL,0,0,4
279,Cyfluthrin,906S02902_2011,906S02902,86201,8/3/2011,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,0.000777,DNQ,0.000224,0.00217,1,None,NA,DFG-WPCL,RWB9_SMC_2011,SWAMP,7/12/2012 0:00,TRUE,NA,906S02902,906,Central San Diego,San Diego,Urban,32.949075,-117.064432,TRUE,906S02902_2011-08-03,2011,0.0881,0.009,0.025,PYR,0.046,0.46,Unlikely (<TEB),GoodRL,0.195652174,0.019565217,5
280,Cyfluthrin,907M23342_2017,907M23342,49427,6/13/2017,grab,sediment,1,1,EPA 8270D_NCI,Total,ug/g dw,-88,ND,0.00025,8.00E-04,1,None,,PEL,NA,SMC,6/11/2018 15:23,TRUE,NA,907M23342,907,Mission Bay and San Diego River,San Diego,Open,32.99095,-116.59072,TRUE,907M23342_2017-06-13,2017,0.038,0,0.021,PYR,0.046,0.46,Unlikely_ND,GoodRL,0,0,6
281,Cyfluthrin,903M20230_2018,903M20230,126454,5/8/2018,grab,sediment,1,1,EPA 8270C,Total,ug/g dw,-88,ND,0.00025,5.00E-04,1,None,,PEL,NA,SMC,1/14/2019 9:09,TRUE,NA,903M20230,903,Northern San Diego,San Diego,Urban,33.23967,-117.31776,TRUE,903M20230_2018-05-08,2018,0.0075,0,0.067,PYR,0.046,0.46,Possible or Unlikely,Poor RL,0,0,4
282,Cyfluthrin,903M20235_2018,903M20235,126506,6/12/2018,grab,sediment,1,1,EPA 8270C,Total,ug/g dw,-88,ND,0.00025,5.00E-04,1,None,,PEL,NA,SMC,1/14/2019 9:09,TRUE,NA,903M20235,903,Northern San Diego,San Diego,Open,33.24759,-116.78551,TRUE,903M20235_2018-06-12,2018,0.0647,0,0.008,PYR,0.046,0.46,Unlikely_ND,GoodRL,0,0,6
283,Cyfluthrin,903M20280_2019,903M20280,129167,7/1/2019,grab,sediment,1,1,EPA 8270D_NCI,Total,ug/g dw,-88,ND,0.00025,5.00E-04,1,None,,PEL,SMC_San_Luis_Rey_River_WMA_2019,SMC,1/17/2020 20:44,FALSE,NA,903M20280,903,Northern San Diego,San Diego,Urban,33.29662,-117.21939,TRUE,903M20280_2019-07-01,2019,0.0661,0,0.008,PYR,0.046,0.46,Unlikely_ND,GoodRL,0,0,6
284,Cyfluthrin,903S02145_2011,903S02145,122520,8/3/2011,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000163,0.00158,1,None,NA,DFG-WPCL,RWB9_SMC_2011,SWAMP,7/12/2012 0:00,TRUE,NA,903S02145,903,Northern San Diego,San Diego,Agricultural,33.269344,-117.031468,TRUE,903S02145_2011-08-03,2011,0.0012,0,1.317,PYR,0.046,0.46,RL Too High,Tragic RL,0,0,2
285,Cyfluthrin,903S06113_2012,903S06113,85451,6/30/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,2.00E-04,0.00194,1,None,NA,DFG-WPCL,RWB9_SMC_2012,SWAMP,4/2/2014 0:00,TRUE,NA,903S06113,903,Northern San Diego,San Diego,Open,33.2645,-116.8131,TRUE,903S06113_2012-06-30,2012,0.0231,0,0.084,PYR,0.046,0.46,Possible or Unlikely,Poor RL,0,0,4
286,Cyfluthrin,904CBSAM5_2010,904S02585,85809,5/19/2010,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000285,0.000569,1,None,NA,DFG-WPCL,RWB9_SMC_2010,SWAMP,7/7/2011 0:00,TRUE,NA,904CBSAM5,904,Central San Diego,San Diego,Urban,33.09086,-117.2447,TRUE,904CBSAM5_2010-05-19,2010,0.07,0,0.008,PYR,0.046,0.46,Unlikely_ND,GoodRL,0,0,6
287,Cyfluthrin,904S01814_2010,904S01814,85684,6/15/2010,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000174,0.000349,1,None,NA,DFG-WPCL,RWB9_SMC_2010,SWAMP,7/7/2011 0:00,TRUE,NA,904S01814,904,Central San Diego,San Diego,Urban,33.02292,-117.2273,TRUE,904S01814_2010-06-15,2010,0.0215,0,0.016,PYR,0.046,0.46,Unlikely_ND,GoodRL,0,0,6
288,Cyfluthrin,904S02201_2010,904S02201,122868,5/19/2010,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000352,0.000703,1,None,NA,DFG-WPCL,RWB9_SMC_2010,SWAMP,7/7/2011 0:00,TRUE,NA,904S02201,904,Central San Diego,San Diego,Urban,33.17979,-117.33735,TRUE,904S02201_2010-05-19,2010,0.0712,0,0.01,PYR,0.046,0.46,Unlikely_ND,GoodRL,0,0,6
289,Cyfluthrin,904S08089_2010,904S08089,123024,5/20/2010,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000155,0.00031,1,None,NA,DFG-WPCL,RWB9_SMC_2010,SWAMP,7/7/2011 0:00,TRUE,NA,904S08089,904,Central San Diego,San Diego,Agricultural,33.08899,-117.13748,TRUE,904S08089_2010-05-20,2010,0.0532,0,0.006,PYR,0.046,0.46,Unlikely_ND,GoodRL,0,0,6
290,Cyfluthrin,901S12942_2012,901S12942,84929,6/30/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000181,0.00175,1,None,NA,DFG-WPCL,RWB9_SMC_2012,SWAMP,4/2/2014 0:00,TRUE,NA,901S12942,901,San Juan,Orange,Urban,33.4779,-117.6785,TRUE,901S12942_2012-06-30,2012,0.0312,0,0.056,PYR,0.046,0.46,Possible or Unlikely,Poor RL,0,0,4
291,Cyfluthrin,901S04409_2011,901S04409,121716,5/19/2011,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000281,0.000561,1,None,NA,DFG-WPCL,RWB9_SMC_2011,SWAMP,7/12/2012 0:00,TRUE,NA,901S04409,901,San Juan,Riverside,Open,33.60347,-117.45314,TRUE,901S04409_2011-05-19,2011,0.0119,0,0.047,PYR,0.046,0.46,Possible or Unlikely,Poor RL,0,0,4
292,Cyfluthrin,901S06798_2011,901S06798,84736,5/17/2011,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.00026,0.000519,1,None,NA,DFG-WPCL,RWB9_SMC_2011,SWAMP,7/12/2012 0:00,TRUE,NA,901S06798,901,San Juan,Orange,Open,33.53154,-117.74144,TRUE,901S06798_2011-05-17,2011,0.0027,0,0.192,PYR,0.046,0.46,Possible or Unlikely,Poor RL,0,0,4
293,Cyfluthrin,901M14145_2019,901M14145,127788,6/27/2019,grab,sediment,1,1,EPA 8270D_NCI,Total,ug/g dw,-88,ND,0.00025,5.00E-04,1,None,,PEL,SMC_OCPW_2019,SMC,9/27/2019 15:44,FALSE,NA,901M14145,901,San Juan,Orange,Urban,33.48818,-117.66682,TRUE,901M14145_2019-06-27,2019,9.00E-04,0,0.556,PYR,0.046,0.46,RL Too High,Tragic RL,0,0,2
294,Cyfluthrin,907M23385_2019,907M23385,129056,6/25/2019,grab,sediment,1,1,EPA 8270D_NCI,Total,ug/g dw,-88,ND,0.00025,5.00E-04,1,None,,PEL,SMC_San_Diego_River_WMA_2019,SMC,1/17/2020 20:27,FALSE,NA,907M23385,907,Mission Bay and San Diego River,San Diego,Urban,32.81067,-117.07466,TRUE,907M23385_2019-06-25,2019,0.0092,0,0.054,PYR,0.046,0.46,Possible or Unlikely,Poor RL,0,0,4
295,Cyfluthrin,901S06851_2011,901S06851,121865,5/19/2011,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000266,0.000531,1,None,NA,DFG-WPCL,RWB9_SMC_2011,SWAMP,7/12/2012 0:00,TRUE,NA,901S06851,901,San Juan,Orange,Urban,33.55052,-117.67542,TRUE,901S06851_2011-05-19,2011,0.0046,0,0.115,PYR,0.046,0.46,Possible or Unlikely,Poor RL,0,0,4
296,Cyfluthrin,901M14149_2019,901M14149,127103,5/29/2019,grab,sediment,1,1,EPA 8270D,Total,ug/g dw,-88,ND,0.00025,5.00E-04,1,None,,PEL,SMC_OCPW_2019,SMC,9/27/2019 15:44,FALSE,NA,901M14149,901,San Juan,Orange,Open,33.56754,-117.74812,TRUE,901M14149_2019-05-29,2019,0.0011,0,0.455,PYR,0.046,0.46,Possible or Unlikely,Poor RL,0,0,4
297,Cyfluthrin,901S11685_2012,901S11685,121936,5/31/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,0.00627,=,0.00035,0.00339,1,"H,PJM",NA,DFG-WPCL,RWB9_SMC_2012,SWAMP,4/2/2014 0:00,TRUE,NA,901S11685,901,San Juan,Orange,Urban,33.5099,-117.6348,TRUE,901S11685_2012-05-31,2012,0.0172,0.365,0.197,PYR,0.046,0.46,Possible,Poor RL,7.934782609,0.793478261,3
298,Cypermethrin,404S34120_2012,404S34120,67497,6/21/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,0.0031,=,0.000218,0.00208,1,"H,PJM",NA,DFG-WPCL,RWB4_SMC_2012,SWAMP,8/9/2014 0:00,TRUE,NA,404S34120,404,Santa Monica Bay,Los Angeles,Urban,34.16558,-118.78918,TRUE,404S34120_2012-06-21,2012,0.0163,0.19,0.128,PYR,0.049,0.49,Possible,Poor RL,3.87755102,0.387755102,3
299,Cypermethrin,404S34230_2013,404S34230,104373,6/19/2013,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000458,0.00437,1,PG,NA,DFG-WPCL,RWB4_SMC_2013,SWAMP,4/7/2016 0:00,TRUE,NA,404S34230,404,Santa Monica Bay,Los Angeles,Open,34.06909,-118.58678,TRUE,404S34230_2013-06-19,2013,0.0843,0,0.052,PYR,0.049,0.49,Possible or Unlikely,Poor RL,0,0,4
300,Cypermethrin,403S16493_2013,403S16493,62572,6/24/2013,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000158,0.0015,1,PG,NA,DFG-WPCL,RWB4_SMC_2013,SWAMP,4/7/2016 0:00,TRUE,NA,403S16493,403,Santa Clara,Ventura,Open,34.6867,-118.84546,TRUE,403S16493_2013-06-24,2013,0.0077,0,0.195,PYR,0.049,0.49,Possible or Unlikely,Poor RL,0,0,4
301,Cypermethrin,403S16978_2013,403S16978,62629,6/26/2013,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000255,0.00244,1,PG,NA,DFG-WPCL,RWB4_SMC_2013,SWAMP,4/7/2016 0:00,TRUE,NA,403S16978,403,Santa Clara,Ventura,Open,34.42319,-118.76771,TRUE,403S16978_2013-06-26,2013,0.0286,0,0.085,PYR,0.049,0.49,Possible or Unlikely,Poor RL,0,0,4
302,Cypermethrin,404S35270_2012,404S35270,104415,6/20/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,0.0117,=,0.000292,0.00278,1,"H,PJM",NA,DFG-WPCL,RWB4_SMC_2012,SWAMP,8/9/2014 0:00,TRUE,NA,404S35270,404,Santa Monica Bay,Los Angeles,Urban,34.13325,-118.70656,TRUE,404S35270_2012-06-20,2012,0.0378,0.31,0.074,PYR,0.049,0.49,Possible,Poor RL,6.326530612,0.632653061,3
303,Cypermethrin,404S32468_2012,404S32468,104263,6/26/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000203,0.00194,1,"H,PJM",NA,DFG-WPCL,RWB4_SMC_2012,SWAMP,8/9/2014 0:00,TRUE,NA,404S32468,404,Santa Monica Bay,Los Angeles,Open,34.0999,-118.72304,TRUE,404S32468_2012-06-26,2012,0.0173,0,0.112,PYR,0.049,0.49,Possible or Unlikely,Poor RL,0,0,4
304,Cypermethrin,404S13672_2011,404S13672,66560,6/8/2011,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000434,0.000868,1,None,NA,DFG-WPCL,RWB4_SMC_2011,SWAMP,7/12/2012 0:00,TRUE,NA,404S13672,404,Santa Monica Bay,Los Angeles,Open,34.0754,-118.70292,TRUE,404S13672_2011-06-08,2011,0.005,0,0.174,PYR,0.049,0.49,Possible or Unlikely,Poor RL,0,0,4
305,Cypermethrin,404S14952_2011,404S14952,103516,6/15/2011,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000776,0.00155,1,None,NA,DFG-WPCL,RWB4_SMC_2011,SWAMP,7/12/2012 0:00,TRUE,NA,404S14952,404,Santa Monica Bay,Los Angeles,Urban,34.14268,-118.70089,TRUE,404S14952_2011-06-15,2011,0.0618,0,0.025,PYR,0.049,0.49,Unlikely_ND,GoodRL,0,0,6
306,Cypermethrin,404S16232_2011,404S16232,66672,6/9/2011,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000401,0.000802,1,None,NA,DFG-WPCL,RWB4_SMC_2011,SWAMP,7/12/2012 0:00,TRUE,NA,404S16232,404,Santa Monica Bay,Los Angeles,Urban,34.12549,-118.75317,TRUE,404S16232_2011-06-09,2011,0.0039,0,0.206,PYR,0.049,0.49,Possible or Unlikely,Poor RL,0,0,4
307,Cypermethrin,404S17016_2013,404S17016,66755,6/5/2013,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000102,0.000976,1,None,NA,DFG-WPCL,RWB4_SMC_2013,SWAMP,4/7/2016 0:00,TRUE,NA,404S17016,404,Santa Monica Bay,Los Angeles,Open,34.1183,-118.78057,TRUE,404S17016_2013-06-05,2013,0.0174,0,0.056,PYR,0.049,0.49,Possible or Unlikely,Poor RL,0,0,4
308,Cypermethrin,404S18666_2011,404S18666,66878,6/15/2011,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000392,0.00078,1,None,NA,DFG-WPCL,RWB4_SMC_2011,SWAMP,7/12/2012 0:00,TRUE,NA,404S18666,404,Santa Monica Bay,Ventura,Urban,34.17206,-118.76375,TRUE,404S18666_2011-06-15,2011,0.004,0,0.195,PYR,0.049,0.49,Possible or Unlikely,Poor RL,0,0,4
309,Cypermethrin,404S23297_2013,404S23297,103869,6/19/2013,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000183,0.00175,1,PG,NA,DFG-WPCL,RWB4_SMC_2013,SWAMP,4/7/2016 0:00,TRUE,NA,404S23297,404,Santa Monica Bay,Los Angeles,Open,34.05006,-118.58103,TRUE,404S23297_2013-06-19,2013,0.01,0,0.175,PYR,0.049,0.49,Possible or Unlikely,Poor RL,0,0,4
310,Cypermethrin,403S18093_2013,403S18093,62715,6/24/2013,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000269,0.00257,1,PG,NA,DFG-WPCL,RWB4_SMC_2013,SWAMP,4/7/2016 0:00,TRUE,NA,403S18093,403,Santa Clara,Ventura,Open,34.69441,-118.85658,TRUE,403S18093_2013-06-24,2013,0.0094,0,0.273,PYR,0.049,0.49,Possible or Unlikely,Poor RL,0,0,4
311,Cypermethrin,403S34646_2013,403S34646,99797,6/25/2013,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,0.0243,DNQ,0.00597,0.0569,20,"BLM,D,PJM",NA,DFG-WPCL,RWB4_SMC_2013,SWAMP,4/7/2016 0:00,TRUE,NA,403S34646,403,Santa Clara,Los Angeles,Agricultural,34.42556,-118.56616,TRUE,403S34646_2013-06-25,2013,0.0923,0.263,0.616,PYR,0.049,0.49,Possible,Tragic RL,5.367346939,0.536734694,3
312,Cypermethrin,403S39062_2013,403S39062,62847,6/25/2013,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,0.0295,=,0.000231,0.0022,1,None,NA,DFG-WPCL,RWB4_SMC_2013,SWAMP,4/7/2016 0:00,TRUE,NA,403S39062,403,Santa Clara,Los Angeles,Agricultural,34.4323,-118.61744,TRUE,403S39062_2013-06-25,2013,0.0083,3.554,0.265,PYR,0.049,0.49,Likely,Poor RL,72.53061224,7.253061224,1
313,Cypermethrin,404M07360_2017,404M07360,49766,6/8/2017,grab,sediment,1,1,EPA 8270C,Total,ug/g dw,0.00185,=,0.00028,9.00E-04,1,None,,PEL,NA,SMC,6/11/2018 15:23,TRUE,NA,404M07360,404,Santa Monica Bay,Los Angeles,Urban,34.15459,-118.75848,TRUE,404M07360_2017-06-08,2017,0.0754,0.025,0.012,PYR,0.049,0.49,Unlikely (<TEB),GoodRL,0.510204082,0.051020408,5
314,Cypermethrin,404M07372_2019,404M07372,129520,7/9/2019,grab,sediment,1,1,EPA 8270D_NCI,Total,ug/g dw,-88,ND,0.00025,5.00E-04,1,None,,PEL,SMC_LACFCD_2019,SMC,1/17/2020 21:17,FALSE,NA,404M07372,404,Santa Monica Bay,Los Angeles,Urban,34.13604,-118.75743,TRUE,404M07372_2019-07-09,2019,0.042,0,0.012,PYR,0.049,0.49,Unlikely_ND,GoodRL,0,0,6
315,Cypermethrin,404S11880_2011,404S11880,103349,6/7/2011,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000514,0.00103,1,None,NA,DFG-WPCL,RWB4_SMC_2011,SWAMP,7/12/2012 0:00,TRUE,NA,404S11880,404,Santa Monica Bay,Los Angeles,Urban,34.12529,-118.70827,TRUE,404S11880_2011-06-07,2011,0.0214,0,0.048,PYR,0.049,0.49,Unlikely_ND,GoodRL,0,0,6
316,Cypermethrin,404S13416_2011,404S13416,103434,6/8/2011,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000415,0.00083,1,None,NA,DFG-WPCL,RWB4_SMC_2011,SWAMP,7/12/2012 0:00,TRUE,NA,404S13416,404,Santa Monica Bay,Los Angeles,Urban,34.09875,-118.71594,TRUE,404S13416_2011-06-08,2011,0.0074,0,0.112,PYR,0.049,0.49,Possible or Unlikely,Poor RL,0,0,4
317,Cypermethrin,402M00066_2018,402M00066,125931,7/23/2018,integrated,sediment,1,1,Pyrethroids_Water GCMS-SIM,Total,ug/g dw,-88,ND,0.00074,0.00074,1,None,"""None"" 01/Jan/1950 00:00",WKL,NA,SMC,10/30/2018 7:19,TRUE,NA,402M00066,402,Ventura,Ventura,Urban,34.29325,-119.30742,TRUE,402M00066_2018-07-23,2018,0.00935,0,0.079,PYR,0.049,0.49,Possible or Unlikely,Poor RL,0,0,4
318,Cypermethrin,402M00114_2018,402M00114,125838,6/14/2018,integrated,sediment,1,1,Pyrethroids_Water GCMS-SIM,Total,ug/g dw,-88,ND,0.00082,0.00082,1,DF,"M-02, ""None"" 01/Jan/1950 00:00",WKL,NA,SMC,10/30/2018 7:19,TRUE,NA,402M00114,402,Ventura,Ventura,Open,34.41665,-119.37011,TRUE,402M00114_2018-06-14,2018,0.000857,0,0.957,PYR,0.049,0.49,RL Too High,Tragic RL,0,0,2
319,Cypermethrin,403BA0047_2019,SMC00047,128995,5/15/2019,grab,sediment,1,1,Pyrethroids_Water GCMS-SIM,Total,ug/g dw,-88,ND,0.00099,0.00099,9.9,DF,"M-02, ""None"" 01/Jan/1950 00:00",WKL,SMC_VCWPD_2019,SMC,11/1/2019 11:37,FALSE,NA,403BA0047,403,Santa Clara,Ventura,Urban,34.27084,-119.1524,TRUE,403BA0047_2019-05-15,2019,0.0221,0,0.045,PYR,0.049,0.49,Unlikely_ND,GoodRL,0,0,6
320,Cypermethrin,403M01538_2017,403M01538,49047,5/25/2017,integrated,sediment,1,1,Pyrethroids_Water GCMS-SIM,Total,ug/g dw,-88,ND,0.00085,0.00085,1,DF,"M-02, ""None"" 01/Jan/1950 00:00",WKL,NA,SMC,6/11/2018 15:22,TRUE,NA,403M01538,403,Santa Clara,Ventura,Agricultural,34.41199,-118.83067,TRUE,403M01538_2017-05-25,2017,0.00356,0,0.239,PYR,0.049,0.49,Possible or Unlikely,Poor RL,0,0,4
321,Cypermethrin,403M05795_2017,403M05795,49763,6/5/2017,grab,sediment,1,1,EPA 8270C,Total,ug/g dw,-88,ND,0.00028,9.00E-04,1,None,,PEL,NA,SMC,6/11/2018 15:22,TRUE,NA,403M05795,403,Santa Clara,Los Angeles,Open,34.60898,-118.77961,TRUE,403M05795_2017-06-05,2017,0.0472,0,0.019,PYR,0.049,0.49,Unlikely_ND,GoodRL,0,0,6
322,Cypermethrin,403M05832_2019,403M05832,129518,6/27/2019,grab,sediment,1,1,EPA 8270D_NCI,Total,ug/g dw,-88,ND,0.00025,5.00E-04,1,None,,PEL,SMC_LACFCD_2019,SMC,1/17/2020 21:17,FALSE,NA,403M05832,403,Santa Clara,Los Angeles,Open,34.54997,-118.50855,TRUE,403M05832_2019-06-27,2019,0.0561,0,0.009,PYR,0.049,0.49,Unlikely_ND,GoodRL,0,0,6
323,Cypermethrin,403S01136_2011,403S01136,61542,6/13/2011,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000486,0.00097,1,None,NA,DFG-WPCL,RWB4_SMC_2011,SWAMP,7/12/2012 0:00,TRUE,NA,403S01136,403,Santa Clara,Los Angeles,Open,34.62762,-118.74403,TRUE,403S01136_2011-06-13,2011,0.0093,0,0.104,PYR,0.049,0.49,Possible or Unlikely,Poor RL,0,0,4
324,Cypermethrin,403S01536_2011,403S01536,98671,7/12/2011,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000421,0.000843,1,None,NA,DFG-WPCL,RWB4_SMC_2011,SWAMP,7/12/2012 0:00,TRUE,NA,403S01536,403,Santa Clara,Los Angeles,Open,34.56909,-118.39212,TRUE,403S01536_2011-07-12,2011,0.0124,0,0.068,PYR,0.049,0.49,Possible or Unlikely,Poor RL,0,0,4
325,Cypermethrin,403S01728_2011,403S01728,61753,7/13/2011,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000467,0.000935,1,None,NA,DFG-WPCL,RWB4_SMC_2011,SWAMP,7/12/2012 0:00,TRUE,NA,403S01728,403,Santa Clara,Los Angeles,Open,34.5749,-118.46002,TRUE,403S01728_2011-07-13,2011,0.0086,0,0.109,PYR,0.049,0.49,Possible or Unlikely,Poor RL,0,0,4
326,Cypermethrin,403S02363_2011,403S02363,61860,6/16/2011,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000393,0.000785,1,None,NA,DFG-WPCL,RWB4_SMC_2011,SWAMP,7/12/2012 0:00,TRUE,NA,403S02363,403,Santa Clara,Ventura,Open,34.55885,-119.15456,TRUE,403S02363_2011-06-16,2011,0.0058,0,0.135,PYR,0.049,0.49,Possible or Unlikely,Poor RL,0,0,4
327,Cypermethrin,403S02764_2011,403S02764,61896,6/14/2011,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000422,0.000844,1,None,NA,DFG-WPCL,RWB4_SMC_2011,SWAMP,7/12/2012 0:00,TRUE,NA,403S02764,403,Santa Clara,Ventura,Open,34.44778,-118.7549,TRUE,403S02764_2011-06-14,2011,0.0077,0,0.11,PYR,0.049,0.49,Possible or Unlikely,Poor RL,0,0,4
328,Cypermethrin,403S04868_2011,403S04868,62047,6/15/2011,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000419,0.000839,1,None,NA,DFG-WPCL,RWB4_SMC_2011,SWAMP,7/12/2012 0:00,TRUE,NA,403S04868,403,Santa Clara,Ventura,Agricultural,34.40491,-118.93943,TRUE,403S04868_2011-06-15,2011,0.0101,0,0.083,PYR,0.049,0.49,Possible or Unlikely,Poor RL,0,0,4
329,Cypermethrin,403S06139_2012,403S06139,62139,6/27/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000178,0.00169,1,None,NA,DFG-WPCL,RWB4_SMC_2012,SWAMP,8/9/2014 0:00,TRUE,NA,403S06139,403,Santa Clara,Ventura,Open,34.55464,-119.2405,TRUE,403S06139_2012-06-27,2012,0.0155,0,0.109,PYR,0.049,0.49,Possible or Unlikely,Poor RL,0,0,4
330,Cypermethrin,403S06283_2012,403S06283,99181,6/13/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000295,0.00282,1,"H,PJM",NA,DFG-WPCL,RWB4_SMC_2012,SWAMP,8/9/2014 0:00,TRUE,NA,403S06283,403,Santa Clara,Ventura,Open,34.69386,-118.86079,TRUE,403S06283_2012-06-13,2012,0.0159,0,0.177,PYR,0.049,0.49,Possible or Unlikely,Poor RL,0,0,4
331,Cypermethrin,403S06315_2012,403S06315,62221,6/27/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000166,0.00159,1,None,NA,DFG-WPCL,RWB4_SMC_2012,SWAMP,8/9/2014 0:00,TRUE,NA,403S06315,403,Santa Clara,Ventura,Open,34.59223,-119.31033,TRUE,403S06315_2012-06-27,2012,0.0411,0,0.039,PYR,0.049,0.49,Unlikely_ND,GoodRL,0,0,6
